colt_TripID,our_Trip_ID,tipo,veredicto_o_decision,campo,valor_correcto,fuente,justificacion
3698-URY-USA-45231,124,discrepancia,COLT_correcto,Start_Date,2023-11-01,https://www.nodal.am/2023/11/nueve-presidentes-de-america-latina-llegan-a-eeuu-para-participar-manana-de-la-primera-cumbre-de-la-apep/ ; https://reporte24.com.ar/2023/10/29/lacalle-pou-prepara-su-participacion-en-la-cumbre-de-la-apep-en-estados-unidos/,"Fuentes confirman que Lacalle Pou solicitó venia parlamentaria para viajar a EEUU entre el 1 y el 4-nov-2023, y que los presidentes latinoamericanos llegaron 'un día antes' de la cumbre del 3-nov. Nuestra base (1 solo día, 3-nov) subestima la duración real del viaje."
3698-URY-USA-45231,124,discrepancia,COLT_correcto,Duration_Days,4,https://www.nodal.am/2023/11/nueve-presidentes-de-america-latina-llegan-a-eeuu-para-participar-manana-de-la-primera-cumbre-de-la-apep/,Consistente con el Start_Date corregido a 1-nov y venia parlamentaria 1 al 4-nov-2023 (4 días).
3698-URY-BRA-45265,,colt_unico,agregar,,,https://www.infobae.com/america/america-latina/2023/12/08/un-pedido-de-explicaciones-de-luis-lacalle-pou-tenso-la-discusion-de-la-ultima-cumbre-del-mercosur-de-alberto-fernandez/ ; https://ladiaria.com.uy/politica/articulo/2023/12/cumbre-del-mercosur-lacalle-pou-afirmo-que-en-el-bloque-no-hay-voluntad-de-avanzar-en-un-acuerdo-de-libre-comercio-con-china/,"Confirmado: Lacalle Pou asistió personalmente a la Cumbre del Mercosur en Río de Janeiro el 7-dic-2023 (Infobae y La Diaria documentan sus declaraciones en el propio encuentro, incluyendo un cruce con Argentina y Brasil por China). Viaje real, no cargado en nuestra base; hueco cronológico entre Trip_ID 125 (China, hasta 24-nov) y Trip_ID 126 (Argentina, 9-dic) es compatible. Fechas exactas de llegada (5-dic) no verificadas con la misma certeza que la fecha del evento (7-dic)."
3698-URY-CHL-45460,,colt_unico,agregar,,,https://www.elobservador.com.uy/nacional/lacalle-pou-viaja-chile-participara-homenaje-pinera-y-se-reunira-gabriel-boric-n5946438 ; https://www.swissinfo.ch/spa/boric-y-lacalle-pou-se-re%C3%BAnen-en-santiago-de-chile-para-mejorar-v%C3%ADnculos-econ%C3%B3micos/81070086,"Confirmado: Lacalle Pou viajó a Chile a mediados de junio de 2024 para participar de un homenaje a Piñera (fallecido en feb-2024) y reunirse con Boric en el Palacio de La Moneda el 18-jun-2024. Viaje real, no cargado en nuestra base; cae en el hueco cronológico entre Trip_ID 128 (24-abr-2024) y Trip_ID 129 (7-jul-2024)."
3698-URY-DOM-45520,,colt_unico,agregar,,,https://www.montevideo.com.uy/Noticias/De-traje-blanco-Lacalle-Pou-participo-de-asuncion-del-presidente-de-Republica-Dominicana-uc897363 ; https://www.elobservador.com.uy/nacional/luis-lacalle-pou-viaja-republica-dominicana-asuncion-del-presidente-luis-abinader-la-situacion-venezuela-la-mira-n5956231,"Confirmado: Lacalle Pou participó personalmente de la investidura de Luis Abinader en Santo Domingo el 16-ago-2024 (cobertura directa de Montevideo Portal, con foto del presidente en el acto). Viaje real, no cargado en nuestra base; cae en el hueco cronológico entre Trip_ID 130 (17-jul-2024) y Trip_ID 131 (25-sep-2024)."
3698-URY-SLV-45443,,colt_unico,descartar,,,https://www.elobservador.com.uy/nacional/nicolas-albertoni-viaja-el-salvador-representar-al-gobierno-el-acto-que-reasumira-nayib-bukele-n5942405 ; https://www.prensa-latina.cu/2024/05/28/vicecanciller-representara-a-uruguay-en-toma-de-posesion-de-bukele/,"Verificado que Lacalle Pou NO viajó personalmente a la segunda asunción de Bukele (1-jun-2024): el gobierno uruguayo estuvo representado por el vicecanciller Nicolás Albertoni, quien viajó el viernes previo. COLT atribuye erróneamente al presidente un viaje realizado en realidad por un funcionario de menor rango; se recomienda descartar este TripID de COLT (o registrarlo, si corresponde, como viaje de Albertoni, fuera del alcance de esta base de viajes presidenciales)."
3698-URY-PRY-44763,,colt_unico,agregar,,,https://www.infobae.com/politica/2022/07/15/lacalle-pou-pone-en-crisis-al-mercosur-por-su-decision-geopolitica-de-avanzar-en-un-acuerdo-bilateral-con-china-que-resisten-argentina-brasil-y-paraguay/ ; https://www.lr21.com.uy/politica/1476415-lacalle-pou-cumbre-mercosur-apertura-comercial,"Confirmado: Lacalle Pou asistió personalmente a la LX Cumbre del Mercosur en Asunción el 21-jul-2022, donde recibió la presidencia pro tempore del bloque de manos de Abdo Benítez (múltiples fuentes, incluida cobertura en video). Es un viaje distinto y posterior al Trip_ID 110 de nuestra base (13-15-may-2022, visita bilateral por el 211º aniversario de la independencia paraguaya); no es un duplicado. Cae en el hueco cronológico entre Trip_ID 112 (3-jul-2022) y Trip_ID 113 (27-oct-2022)."
3698-URY-PRY-45392,,colt_unico,agregar,,,https://www.subrayado.com.uy/lacalle-pou-viaja-paraguay-reuniones-el-presidente-santiago-pena-y-el-mundial-2030-n943370 ; https://www.subrayado.com.uy/luis-lacalle-pou-se-reunio-su-par-paraguayo-santiago-pena-este-miercoles-asuncion-n943473,"Confirmado con fuente primaria propia (Subrayado): Lacalle Pou llegó a Asunción el miércoles 10-abr-2024 y se reunió con Santiago Peña y con el presidente de FIFA Gianni Infantino por la organización del Mundial 2030. Las fechas de COLT (10-11 abr) coinciden exactamente con lo confirmado. Viaje real, no cargado en nuestra base; cae en el hueco cronológico entre Trip_ID 126 (9-dic-2023) y Trip_ID 127 (17-abr-2024)."
392-URY-BRA-34685,,colt_unico,agregar,,,https://www.mercosur.int/ouro-preto-30-anos-del-hito-historico-que-consolido-al-mercosur ; https://es.wikipedia.org/wiki/Protocolo_de_Ouro_Preto,"Confirmado: el 17-dic-1994 en Ouro Preto (Brasil), Lacalle Herrera firmo junto a Menem, Itamar Franco y Wasmosy el Protocolo de Ouro Preto que cerro el periodo de transicion del MERCOSUR (VII Cumbre de presidentes del bloque). El TripDuration de COLT (17 dias) es implausible para una cumbre de un dia y probablemente es un error de ese campo, pero el viaje/evento en si esta confirmado por fuentes independientes, por lo que corresponde agregarlo."
392-URY-BRA-34701,,colt_unico,agregar,,,"https://www.eltiempo.com/archivo/documento/MAM-308163 (El Tiempo, Colombia, publicado 02-ene-1995, fuente de epoca)","La cronica contemporanea de la investidura de Fernando Henrique Cardoso (1-ene-1995, Brasilia) lista explicitamente a los nueve presidentes asistentes, incluyendo a 'Luis Lacalle de Uruguay'. Evento confirmado por fuente primaria de la epoca. Nota: la ceremonia fue el 1-ene y el TripStartDate de COLT es 2-ene; posible desfase de un dia en el dato de COLT, pero la asistencia al evento esta confirmada."
392-URY-USA-34604,,colt_unico,No_verificable,,,"Busquedas en prensa uruguaya/regional actual y en el repositorio de documentos de Naciones Unidas (digitallibrary.un.org, actas A/49/PV de la 49a Asamblea General, sep-1994) sin resultado directo.","No se encontro confirmacion positiva ni negativa de un discurso de Lacalle Herrera en la Asamblea General de la ONU el 27-sep-1994. Es plausible dado el activo perfil multilateral de Lacalle en 1994 (Mercosur, Cumbre de las Americas), pero la ausencia de resultados es consistente con la escasa cobertura digital de la prensa uruguaya de los anos 90 (ver advertencia del proyecto), no evidencia de que el viaje no ocurrio. Se recomienda revision futura contra actas primarias de la ONU (A/49/PV.x)."
392-URY-USA-34676,,colt_unico,agregar,,,http://www.iin.oas.org/DECLARACIONES/primera_cumbre.htm ; https://summit-americas.org/sas/Cumbres_previas_ICumbre.html,"Confirmado que Uruguay fue representado por el presidente Luis Alberto Lacalle en la Primera Cumbre de las Americas (Miami, 9 al 11-dic-1994), donde se firmo la Declaracion de Principios y el Plan de Accion germen del ALCA (coincide con la nota de COLT sobre 'agreement creating a free trade zone in the Americas'). El TripStartDate de COLT (8-dic) es razonable como dia de viaje previo al inicio formal de la cumbre (9-dic)."
4217-URY-ARG-45841,137,discrepancia,nuestro_correcto,Start_Date,2025-07-02,https://www.montevideo.com.uy/Noticias/Sevilla-Buenos-Aires-y-Rio-de-Janeiro-los-detalles-del-viaje-de-Orsi-a-inicios-de-julio-uc927271,La nota de venia parlamentaria (citada textualmente por Montevideo Portal) indica explicitamente 'Orsi viajara el 2 y 3 de julio a Buenos Aires'. Confirma el Start_Date de nuestra base; COLT (03-jul) esta equivocado.
4217-URY-ARG-45841,137,discrepancia,nuestro_correcto,Duration_Days,2,https://www.montevideo.com.uy/Noticias/Sevilla-Buenos-Aires-y-Rio-de-Janeiro-los-detalles-del-viaje-de-Orsi-a-inicios-de-julio-uc927271,"El viaje a Buenos Aires abarco el 2 y 3 de julio (2 dias) segun la venia parlamentaria oficial. COLT registra Duration=1, subestimando el viaje en un dia."
4217-URY-BRA-45844,138,discrepancia,nuestro_correcto,Start_Date,2025-07-04,https://www.teledoce.com/telemundo/nacionales/orsi-partio-este-viernes-a-rio-de-janeiro-para-participar-de-cumbre-de-los-brics/ ; https://www.gub.uy/presidencia/comunicacion/noticias/presidente-republica-viaja-brasil-para-asistir-17a-cumbre-brics,"Verificacion independiente muestra que ni nuestro valor original (05-jul) ni el de COLT (06-jul) son exactos: Orsi partio el viernes 4-jul y arribo a Rio esa misma tarde (no de noche, contrario a la nota interna previa), iniciando actividades bilaterales el sabado 5. El valor correcto es 2025-07-04; nuestro dato original estaba mas cerca de la realidad que el de COLT (1 dia de diferencia vs 2)."
4217-URY-BRA-45844,138,discrepancia,nuestro_correcto,Duration_Days,4,https://www.teledoce.com/telemundo/nacionales/orsi-partio-este-viernes-a-rio-de-janeiro-para-participar-de-cumbre-de-los-brics/ ; https://www.montevideo.com.uy/Noticias/Sevilla-Buenos-Aires-y-Rio-de-Janeiro-los-detalles-del-viaje-de-Orsi-a-inicios-de-julio-uc927271,"Con arribo confirmado el 4-jul y regreso/fin de la gira el 7-jul (segun venia parlamentaria: 'estara entre el 4 y el 7 de julio'), la duracion correcta es 4 dias. Nuestro valor original (3) estaba mas cerca que el de COLT (2)."
4217-URY-CHL-45859,139,discrepancia,nuestro_correcto,Start_Date,2025-07-20,https://www.elobservador.com.uy/nacional/tras-reunion-chile-orsi-sanchez-lula-boric-y-petro-manifestaron-su-compromiso-la-defensa-la-democracia-n6009407,Fuente ya documentada en nuestra base confirma que Orsi llego a Santiago el domingo 20-jul y la reunion 'Democracia Siempre' fue el 21-jul en La Moneda; COLT (Start=21-jul) omite el dia de llegada.
4217-URY-CHL-45859,139,discrepancia,nuestro_correcto,Duration_Days,2,https://www.elobservador.com.uy/nacional/tras-reunion-chile-orsi-sanchez-lula-boric-y-petro-manifestaron-su-compromiso-la-defensa-la-democracia-n6009407,"Llegada 20-jul y actividad 21-jul totalizan 2 dias de viaje; COLT registra Duration=1, contando solo el dia del evento."
4217-URY-ITA-45945,142,discrepancia,nuestro_correcto,Start_Date,2025-10-16,https://www.infobae.com/america/america-latina/2025/10/15/el-papa-leon-xiv-recibira-este-viernes-a-yamandu-orsi-en-el-vaticano/,"La gira europea de Orsi tuvo tramos separados por pais: Belgica el 15-oct (Trip_ID 141), Italia/Roma (FAO) el 16-oct (este item, Trip_ID 142) y Vaticano el 17-oct (Trip_ID 143). COLT parece haber agrupado varios tramos de la gira bajo un unico registro de 'Italy' con Start=15-oct y Duration=4, lo cual no corresponde a un viaje real de 4 dias solo a Italia sino a una probable conflacion de la gira completa (posible error/duplicado interno de COLT, se deja constancia)."
4217-URY-ITA-45945,142,discrepancia,nuestro_correcto,Duration_Days,1,https://www.infobae.com/america/america-latina/2025/10/15/el-papa-leon-xiv-recibira-este-viernes-a-yamandu-orsi-en-el-vaticano/,"El tramo en Italia (Roma, 80 aniversario FAO) fue de un solo dia (16-oct), previo al tramo separado del Vaticano el 17-oct. El Duration=4 de COLT es incompatible con el itinerario dia-por-dia confirmado por prensa y parece resultar de agrupar erroneamente varios paises/tramos bajo 'Italy'."
4217-URY-PAN-45753,134,discrepancia,nuestro_correcto,Start_Date,2025-04-07,https://www.subrayado.com.uy/yamandu-orsi-se-reunio-el-presidente-panama-su-primer-viaje-oficial-queremos-ser-el-camino-la-certeza-n973872 ; https://www.infobae.com/america/america-latina/2025/04/08/yamandu-orsi-realizo-su-primer-viaje-oficial-a-panama-en-busca-de-nuevos-mercados/,"Multiples fuentes confirman que Orsi arribo a Panama el lunes 7-abr-2025 (su primer viaje oficial como presidente), se reunio con Mulino y continuo viaje a Honduras el 8-abr (cumbre CELAC). COLT (Start=6-abr) adelanta la fecha en un dia."
4217-URY-PAN-45753,134,discrepancia,nuestro_correcto,Duration_Days,1,https://www.subrayado.com.uy/yamandu-orsi-se-reunio-el-presidente-panama-su-primer-viaje-oficial-queremos-ser-el-camino-la-certeza-n973872,"La visita a Panama fue de un solo dia (7-abr), encadenada directamente con el viaje a Honduras que comenzo al dia siguiente (8-abr). COLT registra Duration=2, lo que no es consistente con el itinerario encadenado confirmado por prensa."
4217-URY-ESP-45837,136,discrepancia,ambos_correctos,Destination_City,Seville,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-orsi-llego-sevilla-para-participar-conferencia-sobre-financiacion,'Seville' (nuestra base) y 'Sevilla' (COLT) son el mismo lugar en ingles y espanol respectivamente; no es un error factico sino una diferencia de idioma/convencion de nomenclatura. Se mantiene 'Seville' por ser la convencion en ingles usada consistentemente en el resto de nuestra base.
4217-URY-USA-45922,140,discrepancia,nuestro_correcto,Start_Date,2025-09-21,https://www.gub.uy/presidencia/comunicacion/noticias/orsi-nueva-york-mujica-onu (fechado 21/09/2025),"Fuente oficial de Presidencia, fechada el mismo 21-sep-2025, titulada 'Presidente Orsi inicio viaje a Nueva York...', documenta la ceremonia de traspaso de mando y la partida ese domingo. Multiples medios confirman 'Orsi viaja el domingo [21] a Nueva York'. COLT (22-sep) corresponde probablemente al dia de arribo (vuelo nocturno), pero el dato de inicio de viaje mejor respaldado es el 21-sep."
4217-URY-USA-45922,140,discrepancia,COLT_correcto,Duration_Days,7,"https://www.ambito.com/uruguay/yamandu-orsi-destaco-que-hay-mucho-interes-empresarial-su-regreso-estados-unidos-n6195694 (publicado 27-sep-2025, 'Orsi arribo al pais este sabado') ; https://www.gub.uy/presidencia/comunicacion/noticias/orsi-nueva-york-mujica-onu ('El retorno de las autoridades esta previsto para el sabado 27')","Confirmado por prensa fechada el 27-sep-2025 que Orsi regreso a Uruguay ese sabado, tras reuniones adicionales (incluyendo con el titular de FIFA) posteriores al homenaje a Mujica del 24-sep. Nuestro Duration=4 (hasta el 24-sep) subestima el viaje real en 3 dias; el valor de COLT (6, asumiendo Start=22-sep) esta mucho mas cerca del regreso real del 27-sep. Con Start_Date correcto en 21-sep, la duracion real correcta es de 7 dias (21 al 27-sep inclusive); ninguno de los dos valores originales es exacto, pero el de COLT es sustancialmente mas cercano a la realidad verificada."
4217-URY-XXX-46018,,colt_unico,agregar,,,https://www.subrayado.com.uy/yamandu-orsi-se-tomara-vacaciones-este-sabado-pidio-autorizacion-salir-del-pais-siete-dias-n995834 ; https://www.elobservador.com.uy/nacional/las-vacaciones-yamandu-orsi-el-presidente-pidio-autorizacion-salir-del-pais-el-27-diciembre-y-el-3-enero-n6029318,"Confirmado un viaje privado/vacaciones familiares de Orsi entre el 27-dic-2025 y el 3-ene-2026 (8 dias, coincide exactamente con el TripDuration=8 de COLT), con destino Brasil segun prensa uruguaya (no 'Unknown' como registra COLT). Corresponde agregarlo a la base, señalando que el pais de destino real identificado es Brasil."
