Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status
CHL-RL-J029,196,Ricardo Lagos,Chile,Completed,2000-06-02,2000-06-03,2,Germany,Europe,Berlin,Multilateral,Global Forum,NA,Cumbre de Líderes Progresistas,NA,Participación en la Cumbre de Líderes Progresistas en Berlín.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J030,197,Ricardo Lagos,Chile,Canceled,2000-06-15,2000-06-16,NA,Colombia,South America,Cartagena de Indias,Multilateral,Regional Summit,NA,XIV Cumbre del Grupo de Río,NA,Viaje cancelado a la XIV Cumbre del Grupo de Río (15-16 de junio de 2000); el programa de viaje aparece marcado como Cancelado en el archivo oficial de giras presidenciales.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,Fechas correspondientes al programa original (cancelado).,Cooperación Política General,Verificada-URL
CHL-RL-J031,198,Ricardo Lagos,Chile,Completed,2000-07-12,2000-07-14,3,Brazil,South America,Brasília,Bilateral,State Visit,NA,Fernando Henrique Cardoso,Jefe de Estado/Gobierno,Visita de Estado a Brasil.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,NA,Verificada-URL
CHL-RL-J032,199,Ricardo Lagos,Chile,Completed,2000-08-31,2000-09-01,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,I Reunión de Presidentes de América del Sur,NA,"Participación en la I Reunión de Presidentes de América del Sur, precursora de la Comunidad Sudamericana de Naciones.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J033,200,Ricardo Lagos,Chile,Completed,2000-11-01,2000-11-03,3,Uruguay,South America,Montevideo,Bilateral,State Visit,NA,Jorge Batlle,Jefe de Estado/Gobierno,Visita de Estado a Uruguay.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,NA,Verificada-URL
CHL-RL-J004,201,Ricardo Lagos,Chile,Completed,2000-11-12,2000-11-12,1,New Zealand,Asia-Pacific,Wellington,Bilateral,Working Visit,NA,Helen Clark,Jefe de Estado/Gobierno,"Visita oficial a Nueva Zelanda, tramo de gira Asia-Pacífico previa a la Cumbre de Líderes de APEC en Brunei.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,Ciudad no especificada en el programa de viaje (fuente ARLE); se registra Wellington (capital/sede de gobierno) como aproximación razonable.,NA,Verificada-URL
CHL-RL-J004,202,Ricardo Lagos,Chile,Completed,2000-11-13,2000-11-13,1,Indonesia,Asia-Pacific,Jakarta,Bilateral,Working Visit,NA,Abdurrahman Wahid,Jefe de Estado/Gobierno,"Visita oficial a Indonesia, tramo de gira Asia-Pacífico previa a la Cumbre de Líderes de APEC en Brunei.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,NA,Verificada-URL
CHL-RL-J004,203,Ricardo Lagos,Chile,Completed,2000-11-14,2000-11-14,1,Timor-Leste,Asia-Pacific,Dili,Bilateral,Working Visit,NA,Administración de Transición de las Naciones Unidas en Timor Oriental (UNTAET),Jefe de Estado/Gobierno,"Visita de trabajo a Timor Oriental, tramo de gira Asia-Pacífico previa a la Cumbre de APEC en Brunei.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,"En noviembre de 2000 Timor Oriental se encontraba bajo administración transitoria de la ONU (UNTAET), previo a su independencia en 2002; ciudad no especificada en la fuente, se registra Dili (capital) como aproximación. | Counterpart_Type-QA 2026-07-27: la contraparte es UNTAET (administracion transitoria de la ONU), que ejercia de facto como gobierno de Timor Oriental, aun no independiente en 2000. Se mantiene default Jefe de Estado/Gobierno por asimilacion funcional (UNTAET actuaba como autoridad ejecutiva del territorio), pero es un caso atipico -actor de un organismo internacional, no un Estado soberano- que amerita revision de criterio.",NA,Verificada-URL
CHL-RL-J035,204,Ricardo Lagos,Chile,Completed,2000-11-28,2000-11-29,2,United States,North America,Seattle,Bilateral,Working Visit,NA,Empresas tecnológicas de Seattle y Silicon Valley,Otro actor no estatal,Gira de trabajo empresarial-tecnológica por Seattle y Silicon Valley.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,El programa de viaje incluye Seattle y Silicon Valley (California); se registra Seattle como ciudad principal del tramo.,NA,Verificada-URL
CHL-RL-J036,205,Ricardo Lagos,Chile,Completed,2000-11-30,2000-12-05,6,Mexico,North America,Mexico City,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Vicente Fox,Jefe de Estado/Gobierno,Asistencia a la asunción de Vicente Fox y visita de Estado a México.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,NA,Verificada-URL
CHL-RL-J037,206,Ricardo Lagos,Chile,Completed,2000-12-14,2000-12-15,2,Brazil,South America,Florianópolis,Multilateral,Regional Summit,NA,"XIX Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XIX Cumbre de Jefes de Estado del MERCOSUR.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J038,207,Ricardo Lagos,Chile,Completed,2001-04-15,2001-04-16,2,United States,North America,Washington D.C.,Bilateral,Working Visit,NA,George W. Bush,Jefe de Estado/Gobierno,Visita de trabajo a Washington D.C.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,NA,Verificada-URL
CHL-RL-J039,208,Ricardo Lagos,Chile,Completed,2001-04-17,2001-04-19,3,France,Europe,Paris,Bilateral,Working Visit,NA,Jacques Chirac / Lionel Jospin,Jefe de Estado/Gobierno,"Visita de trabajo a Francia, previa a la Cumbre de las Américas en Quebec.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,"Distinta de la visita bilateral a Francia de junio de 2001 (Trip_ID 7), ya cargada.",NA,Verificada-URL
CHL-RL-J040,209,Ricardo Lagos,Chile,Completed,2001-04-22,2001-04-23,2,Dominican Republic,Caribbean,Santo Domingo,Bilateral,State Visit,NA,Hipólito Mejía,Jefe de Estado/Gobierno,"Visita oficial a República Dominicana, tras la Cumbre de las Américas en Quebec.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,NA,Verificada-URL
CHL-RL-J041,210,Ricardo Lagos,Chile,Completed,2001-05-31,2001-06-03,4,Germany,Europe,Berlin,Bilateral,State Visit,NA,Johannes Rau / Gerhard Schröder,Jefe de Estado/Gobierno,"Visita oficial a Alemania, previa a la visita de Estado a España.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,NA,Verificada-URL
CHL-RL-J042,211,Ricardo Lagos,Chile,Completed,2001-06-21,2001-06-22,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,"Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la Cumbre de Jefes de Estado del MERCOSUR en Asunción.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J043,212,Ricardo Lagos,Chile,Completed,2001-10-19,2001-10-21,3,China,Asia-Pacific,Shanghai,Multilateral,Regional Summit,NA,Cumbre de Líderes de APEC,NA,Participación en la Cumbre de Líderes de APEC en Shanghái.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J043,213,Ricardo Lagos,Chile,Completed,2001-10-22,2001-10-24,3,China,Asia-Pacific,Beijing,Bilateral,State Visit,NA,Jiang Zemin,Jefe de Estado/Gobierno,"Visita de Estado a China, tras la Cumbre de Líderes de APEC en Shanghái.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,NA,Verificada-URL
CHL-RL-J044,214,Ricardo Lagos,Chile,Completed,2001-11-08,2001-11-11,4,United States,North America,New York,Multilateral,Global Forum,NA,56ª AGNU,NA,Participación en el 56° período de sesiones de la Asamblea General de la ONU.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J045,215,Ricardo Lagos,Chile,Completed,2001-12-20,2001-12-21,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,"XX Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XX Cumbre de Jefes de Estado del MERCOSUR en Montevideo.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2001,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J046,216,Ricardo Lagos,Chile,Completed,2002-02-18,2002-02-18,1,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,"XXI Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXI Cumbre de Jefes de Estado del MERCOSUR en Buenos Aires.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J047,217,Ricardo Lagos,Chile,Completed,2002-02-21,2002-02-23,3,Sweden,Europe,Stockholm,Multilateral,Global Forum,NA,Cumbre de Líderes Progresistas,NA,Visita de trabajo a Suecia y participación en la Cumbre de Líderes Progresistas en Estocolmo.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J047,218,Ricardo Lagos,Chile,Completed,2002-02-24,2002-02-26,3,Finland,Europe,Helsinki,Bilateral,State Visit,NA,Tarja Halonen,Jefe de Estado/Gobierno,"Visita oficial a Finlandia, tramo de gira europea.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J047,219,Ricardo Lagos,Chile,Completed,2002-02-26,2002-02-28,3,Italy,Europe,Rome,Bilateral,State Visit,NA,Gobierno de Italia,Jefe de Estado/Gobierno,"Visita oficial a Italia, tramo final de gira europea (Suecia-Finlandia-Italia).",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J048,220,Ricardo Lagos,Chile,Completed,2002-04-11,2002-04-12,2,Costa Rica,Central America,San José,Multilateral,Regional Summit,NA,Cumbre del Grupo de Río,NA,Participación en la Cumbre del Grupo de Río en San José.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J049,221,Ricardo Lagos,Chile,Completed,2002-05-06,2002-05-06,1,Bolivia,South America,Santa Cruz de la Sierra,Bilateral,Inauguration/Funeral,NA,Funeral del ex Presidente Hugo Banzer,Ex-mandatario/Opositor,Asistencia al funeral del ex Presidente boliviano Hugo Banzer; único Jefe de Estado extranjero presente.,https://arle.udp.cl/index.php/funeral-del-ex-mandatario-boliviano-hugo-banzer-2,High,"El programa de esta gira no se conserva en el empastado de giras 2002 del archivo ARLE (nota archivística: 'No contiene el programa de viaje del Presidente a Bolivia el 6 de mayo'); fecha y lugar confirmados por registro audiovisual de Presidencia (Noticieros Centrales, 2002-05-06).",NA,Verificada-URL
CHL-RL-J050,222,Ricardo Lagos,Chile,Completed,2002-05-15,2002-05-16,2,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Juan Pablo II,Jefe de Estado/Gobierno,"Visita oficial a la Santa Sede, previa a la II Cumbre ALC-UE en Madrid.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J051,223,Ricardo Lagos,Chile,Completed,2002-07-04,2002-07-05,2,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,"XXII Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXII Cumbre de Jefes de Estado del MERCOSUR en Buenos Aires.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J052,224,Ricardo Lagos,Chile,Completed,2002-07-26,2002-07-27,2,Ecuador,South America,Guayaquil,Multilateral,Regional Summit,NA,II Reunión de Presidentes de América del Sur,NA,Participación en la II Reunión de Presidentes de América del Sur en Guayaquil.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J052,225,Ricardo Lagos,Chile,Completed,2002-07-28,2002-07-30,3,Ecuador,South America,Quito,Bilateral,State Visit,NA,Gustavo Noboa,Jefe de Estado/Gobierno,"Visita de Estado a Ecuador, tras la II Reunión de Presidentes de América del Sur en Guayaquil.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J053,226,Ricardo Lagos,Chile,Completed,2002-10-02,2002-10-06,5,Russia,Europe,Moscow,Bilateral,State Visit,NA,Vladimir Putin,Jefe de Estado/Gobierno,Visita oficial a la Federación Rusa.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J053,227,Ricardo Lagos,Chile,Completed,2002-10-06,2002-10-07,2,Hungary,Europe,Budapest,Bilateral,State Visit,NA,Gobierno de Hungría,Jefe de Estado/Gobierno,"Visita oficial a Hungría, tramo de gira por Europa del Este.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J053,228,Ricardo Lagos,Chile,Completed,2002-10-08,2002-10-09,2,Poland,Europe,Warsaw,Bilateral,State Visit,NA,Gobierno de Polonia,Jefe de Estado/Gobierno,"Visita de Estado a Polonia, tramo final de gira por Europa del Este (Rusia-Hungría-Polonia).",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,NA,Verificada-URL
CHL-RL-J014,229,Ricardo Lagos,Chile,Completed,2002-11-14,2002-11-14,1,Honduras,Central America,Tegucigalpa,Bilateral,State Visit,NA,Ricardo Maduro,Jefe de Estado/Gobierno,"Visita oficial a Honduras, previa a la XII Cumbre Iberoamericana en República Dominicana.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,"QA-R6 2026-07-26: Journey_ID corregido de CHL-RL-J054 a CHL-RL-J014. Este tramo (Honduras, 14/11/2002) es parte de la misma salida fisica que Trip_ID 16 (Republica Dominicana, XII Cumbre Iberoamericana, 15-16/11/2002): el propio Trip_Objective de esta fila indica 'previa a la XII Cumbre Iberoamericana en Republica Dominicana', y el listado oficial de giras 2002 (ARLE-UDP) confirma Honduras 14/11 seguido de Republica Dominicana 15-16/11 como una sola gira. Journey_ID unificado con Trip_ID 16.",NA,Verificada-URL
CHL-RL-J055,230,Ricardo Lagos,Chile,Completed,2002-12-05,2002-12-06,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,"XXIII Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXIII Cumbre de Jefes de Estado del MERCOSUR en Brasilia.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2002,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J056,231,Ricardo Lagos,Chile,Completed,2003-01-01,2003-01-01,1,Brazil,South America,Brasília,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Luiz Inácio Lula da Silva,Jefe de Estado/Gobierno,Asistencia a la asunción de Luiz Inácio Lula da Silva.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J057,232,Ricardo Lagos,Chile,Completed,2003-01-15,2003-01-15,1,Ecuador,South America,Quito,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Lucio Gutiérrez,Jefe de Estado/Gobierno,Asistencia a la asunción de Lucio Gutiérrez.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J058,233,Ricardo Lagos,Chile,Completed,2003-02-12,2003-02-15,4,Japan,Asia-Pacific,Tokyo,Bilateral,Working Visit,NA,Junichiro Koizumi,Jefe de Estado/Gobierno,"Visita de trabajo a Japón, gira asiática.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J058,234,Ricardo Lagos,Chile,Completed,2003-02-15,2003-02-15,1,South Korea,Asia-Pacific,Seoul,Bilateral,Working Visit,NA,Gobierno de Corea del Sur,Jefe de Estado/Gobierno,"Visita de trabajo a Corea del Sur, tramo final de gira asiática (Japón-Corea).",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J059,235,Ricardo Lagos,Chile,Completed,2003-05-23,2003-05-24,2,Peru,South America,Cusco,Multilateral,Regional Summit,NA,XXII Cumbre del Grupo de Río,NA,Participación en la XXII Cumbre del Grupo de Río en Cusco.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J060,236,Ricardo Lagos,Chile,Completed,2003-05-25,2003-05-25,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Néstor Kirchner,Jefe de Estado/Gobierno,Asistencia a la asunción de Néstor Kirchner.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J061,237,Ricardo Lagos,Chile,Completed,2003-06-18,2003-06-18,1,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,"XXIV Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXIV Cumbre de Jefes de Estado del MERCOSUR en Asunción.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J062,238,Ricardo Lagos,Chile,Completed,2003-07-01,2003-07-03,3,Jamaica,Caribbean,Montego Bay,Multilateral,Regional Summit,NA,Cumbre del CARICOM,NA,Participación como invitado en la Cumbre del CARICOM en Montego Bay.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J063,239,Ricardo Lagos,Chile,Completed,2003-07-10,2003-07-11,2,Ireland,Europe,Dublin,Bilateral,State Visit,NA,Mary McAleese,Jefe de Estado/Gobierno,Visita de Estado a Irlanda.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J063,240,Ricardo Lagos,Chile,Completed,2003-07-12,2003-07-14,3,United Kingdom,Europe,London,Multilateral,Global Forum,NA,Cumbre de Líderes Progresistas / Tony Blair,NA,Visita de trabajo a Londres y participación en la Cumbre de Líderes Progresistas.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J064,241,Ricardo Lagos,Chile,Completed,2003-07-15,2003-07-16,2,Canada,North America,Shawinigan,Bilateral,Working Visit,NA,Jean Chrétien,Jefe de Estado/Gobierno,Visita de trabajo a Canadá.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J065,242,Ricardo Lagos,Chile,Completed,2003-08-14,2003-08-15,2,Paraguay,South America,Asunción,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Nicanor Duarte Frutos,Jefe de Estado/Gobierno,Asistencia a la asunción de Nicanor Duarte Frutos.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J066,243,Ricardo Lagos,Chile,Completed,2003-08-19,2003-08-19,1,Brazil,South America,Brasília,Bilateral,Working Visit,NA,Luiz Inácio Lula da Silva,Jefe de Estado/Gobierno,Visita de trabajo a Brasil.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J067,244,Ricardo Lagos,Chile,Completed,2003-08-27,2003-08-29,3,Argentina,South America,Buenos Aires,Bilateral,State Visit,NA,Néstor Kirchner,Jefe de Estado/Gobierno,Visita de Estado a Argentina.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,NA,Verificada-URL
CHL-RL-J068,245,Ricardo Lagos,Chile,Completed,2003-12-15,2003-12-16,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,"XXV Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXV Cumbre de Jefes de Estado del MERCOSUR en Montevideo.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2003,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J069,246,Ricardo Lagos,Chile,Completed,2004-01-09,2004-01-09,1,United States,North America,San Diego,Bilateral,Working Visit,NA,George W. Bush,Jefe de Estado/Gobierno,"Visita de trabajo a San Diego, previa a la Cumbre Extraordinaria de las Américas en Monterrey.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J070,247,Ricardo Lagos,Chile,Completed,2004-01-26,2004-01-27,2,Denmark,Europe,Copenhagen,Bilateral,State Visit,NA,Gobierno de Dinamarca,Jefe de Estado/Gobierno,"Visita oficial a Dinamarca, tramo de gira europea de enero de 2004.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J070,248,Ricardo Lagos,Chile,Completed,2004-01-28,2004-01-28,1,France,Europe,Paris,Bilateral,State Visit,NA,Jacques Chirac,Jefe de Estado/Gobierno,"Visita oficial a Francia, tramo de gira europea de enero de 2004.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J070,249,Ricardo Lagos,Chile,Completed,2004-01-28,2004-01-30,3,Croatia,Europe,Zagreb,Bilateral,State Visit,NA,Stjepan Mesić / Ivo Sanader,Jefe de Estado/Gobierno,"Visita oficial a Croacia, tramo de gira europea de enero de 2004.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,Ciudad no especificada en el programa de viaje (fuente ARLE); se registra Zagreb (capital) como aproximación razonable.,NA,Verificada-URL
CHL-RL-J070,250,Ricardo Lagos,Chile,Completed,2004-01-30,2004-01-30,1,Switzerland,Europe,Geneva,Multilateral,Global Forum,NA,Reunión de la ONU en Ginebra,NA,"Participación en reunión de Naciones Unidas en Ginebra, cierre de gira europea de enero de 2004.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,El programa de giras ARLE no detalla el foro específico de la ONU en Ginebra.,Cooperación Política General,Verificada-URL
